date,sku_id,units_sold,store_id,promotion_active,discount_percentage,weather_condition,temperature_c,category,unit_cost,selling_price,current_stock,reorder_point,lead_time_days,day_of_week,month,is_weekend,sales_lag_1,sales_lag_7,sales_lag_14,rolling_mean_7,rolling_std_7,predicted_demand,inventory_status,demand_type
2026-03-28,SKU_016,4,STORE_01,0,0,Stormy,24.0,Home & Kitchen,66.47,120.94,211,98,3,5,3,1,17.0,9.0,11.0,16.0,8.850612031567747,8.02,Overstock Risk,Regular Demand
2026-03-29,SKU_016,29,STORE_02,0,0,Stormy,17.6,Home & Kitchen,66.47,120.94,211,98,3,6,3,1,4.0,19.0,22.0,15.285714285714286,9.673232581274316,26.75,Overstock Risk,Regular Demand
2026-03-30,SKU_016,8,STORE_02,0,0,Stormy,26.3,Home & Kitchen,66.47,120.94,211,98,3,0,3,0,29.0,1.0,15.0,16.714285714285715,10.965313275875602,13.46,Overstock Risk,Regular Demand
2026-03-31,SKU_016,23,STORE_03,0,0,Rainy,23.4,Home & Kitchen,66.47,120.94,211,98,3,1,3,0,8.0,24.0,6.0,17.714285714285715,9.516902257112193,21.27,Overstock Risk,Regular Demand
2026-04-01,SKU_016,9,STORE_01,0,0,Clear,34.1,Home & Kitchen,66.47,120.94,211,98,3,2,4,0,23.0,27.0,20.0,17.571428571428573,9.413769044280096,13.78,Overstock Risk,Regular Demand
2026-04-02,SKU_016,26,STORE_02,0,0,Clear,34.7,Home & Kitchen,66.47,120.94,211,98,3,3,4,0,9.0,15.0,4.0,15.0,8.850612031567746,23.62,Overstock Risk,Regular Demand
2026-04-03,SKU_016,9,STORE_02,0,0,Sunny,27.9,Home & Kitchen,66.47,120.94,211,98,3,4,4,0,26.0,17.0,20.0,16.571428571428573,9.778499251881453,12.17,Overstock Risk,Regular Demand
2026-04-04,SKU_016,32,STORE_02,0,0,Clear,33.0,Home & Kitchen,66.47,120.94,211,98,3,5,4,1,9.0,4.0,9.0,15.428571428571429,10.179344164485553,32.6,Overstock Risk,Regular Demand
2026-04-05,SKU_016,34,STORE_03,0,0,Clear,15.7,Home & Kitchen,66.47,120.94,211,98,3,6,4,1,32.0,29.0,19.0,19.428571428571427,10.438025721005848,29.28,Overstock Risk,Regular Demand
2026-04-06,SKU_016,25,STORE_02,0,0,Sunny,33.9,Home & Kitchen,66.47,120.94,211,98,3,0,4,0,34.0,8.0,1.0,20.142857142857142,11.334733807028254,22.73,Overstock Risk,Regular Demand
2026-04-07,SKU_016,11,STORE_03,1,20,Sunny,23.0,Home & Kitchen,66.47,120.94,211,98,3,1,4,0,25.0,23.0,24.0,22.571428571428573,10.047506205640277,13.37,Overstock Risk,Regular Demand
2026-04-08,SKU_016,12,STORE_03,0,0,Stormy,27.7,Home & Kitchen,66.47,120.94,211,98,3,2,4,0,11.0,9.0,27.0,20.857142857142858,10.945753688509647,16.68,Overstock Risk,Regular Demand
2026-04-09,SKU_016,28,STORE_01,1,10,Stormy,30.4,Home & Kitchen,66.47,120.94,211,98,3,3,4,0,12.0,26.0,15.0,21.285714285714285,10.451702982676746,23.25,Overstock Risk,Regular Demand
2026-04-10,SKU_016,29,STORE_02,1,20,Sunny,22.7,Home & Kitchen,66.47,120.94,211,98,3,4,4,0,28.0,9.0,17.0,21.571428571428573,10.62790576512512,23.51,Overstock Risk,Regular Demand
2026-04-11,SKU_016,16,STORE_03,0,0,Rainy,19.8,Home & Kitchen,66.47,120.94,211,98,3,5,4,1,29.0,32.0,4.0,24.428571428571427,9.28901040400501,18.39,Overstock Risk,Regular Demand
2026-04-12,SKU_016,8,STORE_01,0,0,Sunny,16.9,Home & Kitchen,66.47,120.94,211,98,3,6,4,1,16.0,34.0,29.0,22.142857142857142,9.081640296564784,15.04,Overstock Risk,Regular Demand
2026-04-13,SKU_016,22,STORE_02,0,0,Stormy,15.7,Home & Kitchen,66.47,120.94,211,98,3,0,4,0,8.0,25.0,8.0,18.428571428571427,8.73416935293293,20.78,Overstock Risk,Regular Demand
2026-04-14,SKU_016,20,STORE_01,0,0,Rainy,30.1,Home & Kitchen,66.47,120.94,211,98,3,1,4,0,22.0,11.0,23.0,18.0,8.426149773176272,21.43,Overstock Risk,Regular Demand
2026-04-15,SKU_016,11,STORE_02,1,30,Stormy,22.0,Home & Kitchen,66.47,120.94,211,98,3,2,4,0,20.0,12.0,9.0,19.285714285714285,7.846746368491032,14.77,Overstock Risk,Regular Demand
2026-04-16,SKU_016,7,STORE_02,0,0,Stormy,25.8,Home & Kitchen,66.47,120.94,211,98,3,3,4,0,11.0,28.0,26.0,19.142857142857142,8.008923594519787,11.58,Overstock Risk,Regular Demand
2026-04-17,SKU_016,16,STORE_02,0,0,Rainy,28.1,Home & Kitchen,66.47,120.94,211,98,3,4,4,0,7.0,29.0,9.0,16.142857142857142,8.07111250961449,16.86,Overstock Risk,Regular Demand
2026-04-18,SKU_016,27,STORE_01,0,0,Sunny,16.9,Home & Kitchen,66.47,120.94,211,98,3,5,4,1,16.0,16.0,32.0,14.285714285714286,5.794085654477916,29.32,Overstock Risk,Temporary Demand Spike
2026-04-19,SKU_016,16,STORE_03,1,30,Rainy,17.9,Home & Kitchen,66.47,120.94,211,98,3,6,4,1,27.0,8.0,34.0,15.857142857142858,7.559289460184435,26.3,Overstock Risk,Regular Demand
2026-04-20,SKU_016,17,STORE_03,1,20,Stormy,34.4,Home & Kitchen,66.47,120.94,211,98,3,0,4,0,16.0,22.0,25.0,17.0,6.7330032922412695,16.24,Overstock Risk,Regular Demand
2026-04-21,SKU_016,14,STORE_02,0,0,Sunny,32.3,Home & Kitchen,66.47,120.94,211,98,3,1,4,0,17.0,20.0,11.0,16.285714285714285,6.369570517030716,17.84,Overstock Risk,Regular Demand
2026-04-22,SKU_016,19,STORE_02,1,10,Clear,20.3,Home & Kitchen,66.47,120.94,211,98,3,2,4,0,14.0,11.0,12.0,15.428571428571429,6.187545093630639,18.55,Overstock Risk,Regular Demand
2026-04-23,SKU_016,9,STORE_02,0,0,Stormy,32.0,Home & Kitchen,66.47,120.94,211,98,3,3,4,0,19.0,7.0,28.0,16.571428571428573,5.968169536721123,13.35,Overstock Risk,Regular Demand
2026-04-24,SKU_016,5,STORE_03,0,0,Clear,18.5,Home & Kitchen,66.47,120.94,211,98,3,4,4,0,9.0,16.0,29.0,16.857142857142858,5.459809869356463,10.95,Overstock Risk,Regular Demand
2026-04-25,SKU_016,34,STORE_02,0,0,Rainy,22.4,Home & Kitchen,66.47,120.94,211,98,3,5,4,1,5.0,27.0,16.0,15.285714285714286,7.087883692477856,30.36,Overstock Risk,Temporary Demand Spike
2026-04-26,SKU_016,17,STORE_01,0,0,Rainy,33.6,Home & Kitchen,66.47,120.94,211,98,3,6,4,1,34.0,16.0,8.0,16.285714285714285,9.196272536817672,21.36,Overstock Risk,Regular Demand
2026-04-27,SKU_016,20,STORE_01,0,0,Sunny,31.4,Home & Kitchen,66.47,120.94,211,98,3,0,4,0,17.0,17.0,22.0,16.428571428571427,9.198861213163616,18.88,Overstock Risk,Regular Demand
2026-04-28,SKU_016,14,STORE_03,0,0,Rainy,19.2,Home & Kitchen,66.47,120.94,211,98,3,1,4,0,20.0,14.0,20.0,16.857142857142858,9.299257522844975,15.76,Overstock Risk,Regular Demand
2026-04-29,SKU_016,12,STORE_03,0,0,Sunny,17.9,Home & Kitchen,66.47,120.94,211,98,3,2,4,0,14.0,19.0,11.0,16.857142857142858,9.299257522844975,15.44,Overstock Risk,Regular Demand
2026-04-30,SKU_016,25,STORE_02,0,0,Rainy,20.6,Home & Kitchen,66.47,120.94,211,98,3,3,4,0,12.0,9.0,7.0,15.857142857142858,9.406178314075744,21.22,Overstock Risk,Regular Demand
2026-05-01,SKU_016,17,STORE_03,0,0,Rainy,25.4,Home & Kitchen,66.47,120.94,211,98,3,4,5,0,25.0,5.0,16.0,18.142857142857142,9.406178314075754,18.37,Overstock Risk,Regular Demand
2026-05-02,SKU_016,4,STORE_02,1,50,Rainy,34.0,Home & Kitchen,66.47,120.94,211,98,3,5,5,1,17.0,34.0,27.0,19.857142857142858,7.51506423633153,9.14,Overstock Risk,Regular Demand
2026-05-03,SKU_016,5,STORE_03,1,10,Stormy,34.9,Home & Kitchen,66.47,120.94,211,98,3,6,5,1,4.0,17.0,16.0,15.571428571428571,6.60447178955637,12.88,Overstock Risk,Regular Demand
2026-05-04,SKU_016,16,STORE_01,0,0,Rainy,18.4,Home & Kitchen,66.47,120.94,211,98,3,0,5,0,5.0,20.0,17.0,13.857142857142858,7.646972634722097,16.23,Overstock Risk,Regular Demand
2026-05-05,SKU_016,16,STORE_03,0,0,Rainy,25.6,Home & Kitchen,66.47,120.94,211,98,3,1,5,0,16.0,14.0,14.0,13.285714285714286,7.250615737399593,15.58,Overstock Risk,Regular Demand
2026-05-06,SKU_016,9,STORE_02,0,0,Sunny,28.9,Home & Kitchen,66.47,120.94,211,98,3,2,5,0,16.0,12.0,19.0,13.571428571428571,7.3225028247891935,12.38,Overstock Risk,Regular Demand
2026-05-07,SKU_016,22,STORE_02,0,0,Stormy,18.8,Home & Kitchen,66.47,120.94,211,98,3,3,5,0,9.0,25.0,9.0,13.142857142857142,7.515064236331485,19.71,Overstock Risk,Regular Demand
2026-05-08,SKU_016,30,STORE_03,0,0,Stormy,22.5,Home & Kitchen,66.47,120.94,211,98,3,4,5,0,22.0,17.0,5.0,12.714285714285714,6.775305299745534,26.75,Overstock Risk,Temporary Demand Spike
2026-05-09,SKU_016,19,STORE_02,0,0,Rainy,24.2,Home & Kitchen,66.47,120.94,211,98,3,5,5,1,30.0,4.0,34.0,14.571428571428571,9.413769044280077,21.79,Overstock Risk,Regular Demand
2026-05-10,SKU_016,22,STORE_02,1,20,Clear,19.9,Home & Kitchen,66.47,120.94,211,98,3,6,5,1,19.0,5.0,17.0,16.714285714285715,8.240434570140117,22.71,Overstock Risk,Regular Demand
2026-05-11,SKU_016,21,STORE_01,0,0,Stormy,34.0,Home & Kitchen,66.47,120.94,211,98,3,0,5,0,22.0,16.0,20.0,19.142857142857142,6.542898731412743,20.54,Overstock Risk,Regular Demand
2026-05-12,SKU_016,24,STORE_01,0,0,Sunny,17.7,Home & Kitchen,66.47,120.94,211,98,3,1,5,0,21.0,16.0,14.0,19.857142857142858,6.414269805898087,25.57,Overstock Risk,Regular Demand
2026-05-13,SKU_016,27,STORE_01,0,0,Rainy,18.7,Home & Kitchen,66.47,120.94,211,98,3,2,5,0,24.0,9.0,12.0,21.0,6.3245553203366685,22.95,Overstock Risk,Regular Demand
2026-05-14,SKU_016,28,STORE_01,0,0,Rainy,33.4,Home & Kitchen,66.47,120.94,211,98,3,3,5,0,27.0,22.0,25.0,23.571428571428573,3.779644730092158,25.32,Overstock Risk,Regular Demand
2026-05-15,SKU_016,20,STORE_02,0,0,Rainy,16.5,Home & Kitchen,66.47,120.94,211,98,3,4,5,0,28.0,30.0,17.0,24.428571428571427,4.035556254807199,20.83,Overstock Risk,Regular Demand
2026-05-16,SKU_016,23,STORE_03,0,0,Rainy,31.0,Home & Kitchen,66.47,120.94,211,98,3,5,5,1,20.0,19.0,4.0,23.0,3.464101615137622,22.97,Overstock Risk,Regular Demand
2026-05-17,SKU_016,12,STORE_03,0,0,Sunny,20.5,Home & Kitchen,66.47,120.94,211,98,3,6,5,1,23.0,22.0,5.0,23.571428571428573,2.9920529661722384,16.15,Overstock Risk,Regular Demand
2026-05-18,SKU_016,6,STORE_02,0,0,Sunny,17.1,Home & Kitchen,66.47,120.94,211,98,3,0,5,0,12.0,21.0,16.0,22.142857142857142,5.336308693862217,9.79,Overstock Risk,Regular Demand
2026-05-19,SKU_016,25,STORE_01,0,0,Rainy,21.3,Home & Kitchen,66.47,120.94,211,98,3,1,5,0,6.0,24.0,16.0,20.0,8.144527815247004,24.24,Overstock Risk,Regular Demand
2026-05-20,SKU_016,9,STORE_03,0,0,Stormy,18.8,Home & Kitchen,66.47,120.94,211,98,3,2,5,0,25.0,27.0,9.0,20.142857142857142,8.234653836654132,11.27,Overstock Risk,Regular Demand
2026-05-21,SKU_016,7,STORE_01,0,0,Stormy,26.4,Home & Kitchen,66.47,120.94,211,98,3,3,5,0,9.0,28.0,22.0,17.571428571428573,8.54121659673723,11.14,Overstock Risk,Regular Demand
2026-05-22,SKU_016,12,STORE_01,0,0,Rainy,15.2,Home & Kitchen,66.47,120.94,211,98,3,4,5,0,7.0,20.0,30.0,14.571428571428571,7.934253648099439,17.36,Overstock Risk,Regular Demand
2026-05-23,SKU_016,22,STORE_03,1,10,Clear,28.6,Home & Kitchen,66.47,120.94,211,98,3,5,5,1,12.0,23.0,19.0,13.428571428571429,7.590721152765776,24.2,Overstock Risk,Temporary Demand Spike
2026-05-24,SKU_016,22,STORE_03,0,0,Stormy,29.8,Home & Kitchen,66.47,120.94,211,98,3,6,5,1,22.0,12.0,22.0,13.285714285714286,7.387247699341531,23.28,Overstock Risk,Regular Demand
2026-05-25,SKU_016,33,STORE_02,1,10,Stormy,16.7,Home & Kitchen,66.47,120.94,211,98,3,0,5,0,22.0,6.0,21.0,14.714285714285714,8.035634920242886,25.01,Overstock Risk,Temporary Demand Spike
2026-05-26,SKU_016,9,STORE_03,1,30,Rainy,24.8,Home & Kitchen,66.47,120.94,211,98,3,1,5,0,33.0,25.0,24.0,18.571428571428573,9.5018795133233,13.78,Overstock Risk,Regular Demand
2026-05-27,SKU_016,15,STORE_03,1,50,Clear,30.0,Home & Kitchen,66.47,120.94,211,98,3,2,5,0,9.0,9.0,27.0,16.285714285714285,9.621404708847198,16.67,Overstock Risk,Regular Demand
2026-05-28,SKU_016,20,STORE_01,0,0,Clear,34.7,Home & Kitchen,66.47,120.94,211,98,3,3,5,0,15.0,7.0,28.0,17.142857142857142,9.118270512704465,18.89,Overstock Risk,Regular Demand
2026-05-29,SKU_016,33,STORE_02,1,30,Rainy,29.4,Home & Kitchen,66.47,120.94,211,98,3,4,5,0,20.0,12.0,20.0,19.0,7.958224257542138,27.24,Overstock Risk,Temporary Demand Spike
2026-05-30,SKU_016,26,STORE_02,0,0,Rainy,24.6,Home & Kitchen,66.47,120.94,211,98,3,5,5,1,33.0,22.0,23.0,22.0,8.79393730551523,25.32,Overstock Risk,Regular Demand
2026-05-31,SKU_016,7,STORE_03,0,0,Clear,25.5,Home & Kitchen,66.47,120.94,211,98,3,6,5,1,26.0,22.0,12.0,22.571428571428573,8.922950611711736,15.78,Overstock Risk,Regular Demand
2026-06-01,SKU_016,8,STORE_03,0,0,Stormy,32.9,Home & Kitchen,66.47,120.94,211,98,3,0,6,0,7.0,33.0,6.0,20.428571428571427,10.706028564273804,12.73,Overstock Risk,Regular Demand
2026-06-02,SKU_016,18,STORE_02,1,10,Stormy,34.7,Home & Kitchen,66.47,120.94,211,98,3,1,6,0,8.0,9.0,25.0,16.857142857142858,9.95705062470086,17.99,Overstock Risk,Regular Demand
2026-06-03,SKU_016,31,STORE_03,0,0,Rainy,17.5,Home & Kitchen,66.47,120.94,211,98,3,2,6,0,18.0,15.0,9.0,18.142857142857142,9.335033858688242,25.42,Overstock Risk,Regular Demand
2026-06-04,SKU_016,13,STORE_02,0,0,Sunny,23.7,Home & Kitchen,66.47,120.94,211,98,3,3,6,0,31.0,20.0,7.0,20.428571428571427,10.341778423094354,13.83,Overstock Risk,Regular Demand
2026-06-05,SKU_016,24,STORE_02,0,0,Clear,34.5,Home & Kitchen,66.47,120.94,211,98,3,4,6,0,13.0,33.0,12.0,19.428571428571427,10.721584815333031,23.86,Overstock Risk,Regular Demand
2026-06-06,SKU_016,24,STORE_02,0,0,Stormy,19.6,Home & Kitchen,66.47,120.94,211,98,3,5,6,1,24.0,26.0,22.0,18.142857142857142,9.263343014782652,23.79,Overstock Risk,Regular Demand
2026-06-07,SKU_016,36,STORE_03,0,0,Clear,34.2,Home & Kitchen,66.47,120.94,211,98,3,6,6,1,24.0,7.0,22.0,17.857142857142858,9.007933011676757,36.34,Overstock Risk,Temporary Demand Spike
2026-06-08,SKU_016,19,STORE_02,0,0,Stormy,19.2,Home & Kitchen,66.47,120.94,211,98,3,0,6,0,36.0,8.0,33.0,22.0,9.814954576223592,17.91,Overstock Risk,Regular Demand
2026-06-09,SKU_016,13,STORE_02,0,0,Stormy,26.3,Home & Kitchen,66.47,120.94,211,98,3,1,6,0,19.0,18.0,9.0,23.571428571428573,7.892129895390316,15.7,Overstock Risk,Regular Demand
2026-06-10,SKU_016,12,STORE_03,0,0,Sunny,17.4,Home & Kitchen,66.47,120.94,211,98,3,2,6,0,13.0,31.0,15.0,22.857142857142858,8.668497975015992,15.26,Overstock Risk,Regular Demand
2026-06-11,SKU_016,26,STORE_03,0,0,Stormy,19.8,Home & Kitchen,66.47,120.94,211,98,3,3,6,0,12.0,13.0,20.0,20.142857142857142,8.668497975015974,23.23,Overstock Risk,Regular Demand
2026-06-12,SKU_016,18,STORE_03,0,0,Clear,15.2,Home & Kitchen,66.47,120.94,211,98,3,4,6,0,26.0,24.0,33.0,22.0,8.266397845091443,17.58,Overstock Risk,Regular Demand
2026-06-13,SKU_016,32,STORE_02,1,50,Rainy,30.8,Home & Kitchen,66.47,120.94,211,98,3,5,6,1,18.0,24.0,26.0,21.142857142857142,8.335237877600704,29.85,Overstock Risk,Temporary Demand Spike
2026-06-14,SKU_016,22,STORE_01,1,10,Rainy,29.8,Home & Kitchen,66.47,120.94,211,98,3,6,6,1,32.0,36.0,7.0,22.285714285714285,9.286446857549684,22.61,Overstock Risk,Regular Demand
2026-06-15,SKU_016,12,STORE_03,0,0,Rainy,25.5,Home & Kitchen,66.47,120.94,211,98,3,0,6,0,22.0,19.0,8.0,20.285714285714285,7.087883692477903,14.79,Overstock Risk,Regular Demand
2026-06-16,SKU_016,29,STORE_02,0,0,Sunny,28.9,Home & Kitchen,66.47,120.94,211,98,3,1,6,0,12.0,13.0,18.0,19.285714285714285,7.761320457119014,24.98,Overstock Risk,Regular Demand
2026-06-17,SKU_016,29,STORE_01,0,0,Sunny,33.4,Home & Kitchen,66.47,120.94,211,98,3,2,6,0,29.0,12.0,31.0,21.571428571428573,7.955231881329002,23.46,Overstock Risk,Regular Demand
2026-06-18,SKU_016,28,STORE_02,0,0,Clear,33.4,Home & Kitchen,66.47,120.94,211,98,3,3,6,0,29.0,26.0,13.0,24.0,7.094598884597541,24.82,Overstock Risk,Regular Demand
2026-06-19,SKU_016,26,STORE_01,0,0,Clear,20.2,Home & Kitchen,66.47,120.94,211,98,3,4,6,0,28.0,18.0,24.0,24.285714285714285,7.227592630889943,22.82,Overstock Risk,Regular Demand
2026-06-20,SKU_016,35,STORE_03,0,0,Clear,30.4,Home & Kitchen,66.47,120.94,211,98,3,5,6,1,26.0,32.0,24.0,25.428571428571427,6.679749068568902,29.01,Overstock Risk,Regular Demand
2026-06-21,SKU_016,33,STORE_02,0,0,Sunny,24.0,Home & Kitchen,66.47,120.94,211,98,3,6,6,1,35.0,22.0,36.0,25.857142857142858,7.244045173533226,31.61,Overstock Risk,Regular Demand
2026-06-22,SKU_016,16,STORE_01,0,0,Clear,25.2,Home & Kitchen,66.47,120.94,211,98,3,0,6,0,33.0,12.0,19.0,27.428571428571427,7.457817885886415,17.42,Overstock Risk,Regular Demand
2026-06-23,SKU_016,19,STORE_01,0,0,Rainy,29.1,Home & Kitchen,66.47,120.94,211,98,3,1,6,0,16.0,29.0,13.0,28.0,6.110100926607768,19.84,Overstock Risk,Regular Demand
2026-06-24,SKU_016,24,STORE_03,1,30,Rainy,31.5,Home & Kitchen,66.47,120.94,211,98,3,2,6,0,19.0,29.0,12.0,26.571428571428573,6.948792289723007,21.61,Overstock Risk,Regular Demand
2026-06-25,SKU_016,9,STORE_01,0,0,Clear,24.9,Home & Kitchen,66.47,120.94,211,98,3,3,6,0,24.0,28.0,26.0,25.857142857142858,6.914443130832978,12.78,Overstock Risk,Regular Demand
2026-06-26,SKU_016,28,STORE_03,1,20,Sunny,23.2,Home & Kitchen,66.47,120.94,211,98,3,4,6,0,9.0,26.0,18.0,23.142857142857142,9.26334301478268,23.67,Overstock Risk,Regular Demand
2026-06-27,SKU_016,24,STORE_02,0,0,Clear,26.7,Home & Kitchen,66.47,120.94,211,98,3,5,6,1,28.0,35.0,32.0,23.428571428571427,9.396047801374444,24.31,Overstock Risk,Regular Demand
2026-06-28,SKU_016,24,STORE_01,0,0,Sunny,32.5,Home & Kitchen,66.47,120.94,211,98,3,6,6,1,24.0,33.0,22.0,21.857142857142858,7.946247991527587,22.19,Overstock Risk,Regular Demand
2026-06-29,SKU_016,26,STORE_02,1,30,Clear,27.9,Home & Kitchen,66.47,120.94,211,98,3,0,6,0,24.0,16.0,12.0,20.571428571428573,6.425396041156781,25.85,Overstock Risk,Regular Demand
2026-06-30,SKU_016,19,STORE_03,0,0,Rainy,15.1,Home & Kitchen,66.47,120.94,211,98,3,1,6,0,26.0,19.0,29.0,22.0,6.350852961085813,21.5,Overstock Risk,Regular Demand
2026-07-01,SKU_016,87,STORE_02,0,0,Sunny,15.7,Home & Kitchen,66.47,120.94,211,98,3,2,7,0,19.0,24.0,29.0,22.0,6.350852961085813,58.68,Overstock Risk,Temporary Demand Spike
2026-07-02,SKU_016,11,STORE_02,0,0,Stormy,15.3,Home & Kitchen,66.47,120.94,211,98,3,3,7,0,87.0,9.0,28.0,31.0,25.482019804821856,12.83,Overstock Risk,Regular Demand
2026-07-03,SKU_016,10,STORE_03,0,0,Sunny,18.8,Home & Kitchen,66.47,120.94,211,98,3,4,7,0,11.0,28.0,26.0,31.285714285714285,25.20393015460278,13.15,Overstock Risk,Regular Demand
2026-07-04,SKU_016,13,STORE_01,0,0,Stormy,22.1,Home & Kitchen,66.47,120.94,211,98,3,5,7,1,10.0,24.0,35.0,28.714285714285715,26.480900574529088,16.97,Overstock Risk,Regular Demand
2026-07-05,SKU_016,26,STORE_02,0,0,Sunny,31.5,Home & Kitchen,66.47,120.94,211,98,3,6,7,1,13.0,24.0,33.0,27.142857142857142,27.12580918257598,27.0,Overstock Risk,Regular Demand
2026-07-06,SKU_016,31,STORE_02,0,0,Clear,18.2,Home & Kitchen,66.47,120.94,211,98,3,0,7,0,26.0,26.0,16.0,27.428571428571427,27.097706808616,16.87,Overstock Risk,Regular Demand
2026-07-07,SKU_016,30,STORE_01,0,0,Stormy,21.6,Home & Kitchen,66.47,120.94,211,98,3,1,7,0,31.0,19.0,19.0,28.142857142857142,27.11966427661284,18.96,Overstock Risk,Regular Demand
2026-07-08,SKU_016,21,STORE_02,1,50,Stormy,18.6,Home & Kitchen,66.47,120.94,211,98,3,2,7,0,30.0,87.0,24.0,29.714285714285715,26.818614715120827,20.51,Overstock Risk,Regular Demand
2026-07-09,SKU_016,30,STORE_01,0,0,Clear,21.5,Home & Kitchen,66.47,120.94,211,98,3,3,7,0,21.0,11.0,9.0,20.285714285714285,9.013217807092762,18.45,Overstock Risk,Regular Demand
2026-07-10,SKU_016,10,STORE_01,0,0,Stormy,17.8,Home & Kitchen,66.47,120.94,211,98,3,4,7,0,30.0,10.0,28.0,23.0,8.602325267042577,16.2,Overstock Risk,Regular Demand
2026-07-11,SKU_016,28,STORE_01,0,0,Clear,17.1,Home & Kitchen,66.47,120.94,211,98,3,5,7,1,10.0,13.0,24.0,23.0,8.602325267042577,25.0,Overstock Risk,Regular Demand
2026-07-12,SKU_016,8,STORE_03,0,0,Rainy,28.4,Home & Kitchen,66.47,120.94,211,98,3,6,7,1,28.0,26.0,24.0,25.142857142857142,7.492853738253306,20.85,Overstock Risk,Regular Demand
2026-07-13,SKU_016,25,STORE_01,0,0,Rainy,16.9,Home & Kitchen,66.47,120.94,211,98,3,0,7,0,8.0,31.0,26.0,22.571428571428573,9.863352081605592,16.48,Overstock Risk,Regular Demand
2026-07-14,SKU_016,27,STORE_01,0,0,Stormy,27.9,Home & Kitchen,66.47,120.94,211,98,3,1,7,0,25.0,30.0,19.0,21.714285714285715,9.25048261289256,17.63,Overstock Risk,Regular Demand
2026-07-15,SKU_016,4,STORE_01,1,20,Stormy,32.6,Home & Kitchen,66.47,120.94,211,98,3,2,7,0,27.0,21.0,87.0,21.285714285714285,8.864052604279124,17.9,Overstock Risk,Regular Demand
2026-07-16,SKU_016,26,STORE_02,0,0,Sunny,31.5,Home & Kitchen,66.47,120.94,211,98,3,3,7,0,4.0,30.0,11.0,18.857142857142858,11.021623767675486,21.9,Overstock Risk,Regular Demand
2026-07-17,SKU_016,16,STORE_01,0,0,Stormy,24.8,Home & Kitchen,66.47,120.94,211,98,3,4,7,0,26.0,10.0,10.0,18.285714285714285,10.435744434622787,17.06,Overstock Risk,Regular Demand
2026-07-18,SKU_016,28,STORE_01,1,50,Clear,34.0,Home & Kitchen,66.47,120.94,211,98,3,5,7,1,16.0,28.0,13.0,19.142857142857142,9.8730031133485,21.85,Overstock Risk,Regular Demand
2026-07-19,SKU_016,32,STORE_02,0,0,Stormy,22.2,Home & Kitchen,66.47,120.94,211,98,3,6,7,1,28.0,8.0,26.0,19.142857142857142,9.8730031133485,22.93,Overstock Risk,Regular Demand
2026-07-20,SKU_016,4,STORE_03,0,0,Rainy,34.7,Home & Kitchen,66.47,120.94,211,98,3,0,7,0,32.0,25.0,31.0,22.571428571428573,9.519403742832148,21.63,Overstock Risk,Regular Demand
2026-07-21,SKU_016,13,STORE_03,0,0,Sunny,18.9,Home & Kitchen,66.47,120.94,211,98,3,1,7,0,4.0,27.0,30.0,19.571428571428573,11.68841510295756,18.63,Overstock Risk,Regular Demand
2026-07-22,SKU_016,9,STORE_02,0,0,Clear,27.2,Home & Kitchen,66.47,120.94,211,98,3,2,7,0,13.0,4.0,21.0,17.571428571428573,11.39966582634682,16.45,Overstock Risk,Regular Demand
2026-07-23,SKU_016,11,STORE_03,0,0,Clear,15.6,Home & Kitchen,66.47,120.94,211,98,3,3,7,0,9.0,26.0,30.0,18.285714285714285,10.531132982958695,16.86,Overstock Risk,Regular Demand
2026-07-24,SKU_016,21,STORE_01,1,20,Stormy,16.1,Home & Kitchen,66.47,120.94,211,98,3,4,7,0,11.0,16.0,10.0,16.142857142857142,10.22135952191238,22.21,Overstock Risk,Regular Demand
2026-07-25,SKU_016,8,STORE_02,0,0,Sunny,15.5,Home & Kitchen,66.47,120.94,211,98,3,5,7,1,21.0,28.0,28.0,16.857142857142858,10.383136511166663,26.2,Overstock Risk,Regular Demand
2026-07-26,SKU_016,19,STORE_03,0,0,Sunny,22.5,Home & Kitchen,66.47,120.94,211,98,3,6,7,1,8.0,32.0,8.0,14.0,9.52190457139037,24.89,Overstock Risk,Regular Demand
2026-07-27,SKU_016,27,STORE_03,0,0,Clear,17.1,Home & Kitchen,66.47,120.94,211,98,3,0,7,0,19.0,4.0,25.0,12.142857142857142,6.067085281213853,18.65,Overstock Risk,Temporary Demand Spike
2026-07-28,SKU_016,28,STORE_01,0,0,Sunny,27.6,Home & Kitchen,66.47,120.94,211,98,3,1,7,0,27.0,13.0,27.0,15.428571428571429,7.067699834626486,15.62,Overstock Risk,Regular Demand
2026-07-29,SKU_016,13,STORE_02,0,0,Sunny,33.9,Home & Kitchen,66.47,120.94,211,98,3,2,7,0,28.0,9.0,4.0,17.571428571428573,8.363753998796204,17.22,Overstock Risk,Regular Demand
2026-07-30,SKU_016,22,STORE_02,0,0,Sunny,28.9,Home & Kitchen,66.47,120.94,211,98,3,3,7,0,13.0,11.0,26.0,18.142857142857142,7.798046153333693,16.2,Overstock Risk,Regular Demand
2026-07-31,SKU_016,34,STORE_01,0,0,Rainy,28.6,Home & Kitchen,66.47,120.94,211,98,3,4,7,0,22.0,21.0,16.0,19.714285714285715,7.204495950776895,25.41,Overstock Risk,Regular Demand
