date,sku_id,units_sold,store_id,promotion_active,discount_percentage,weather_condition,temperature_c,category,unit_cost,selling_price,current_stock,reorder_point,lead_time_days
2026-06-21,SKU_010,19,STORE_01,0,0,Sunny,24.0,Apparel,54.66,105.41,220,66,9
2026-06-21,SKU_011,10,STORE_02,0,0,Sunny,24.0,Home & Kitchen,41.13,78.19,257,73,13
2026-06-21,SKU_012,29,STORE_03,0,0,Sunny,24.0,Home & Kitchen,138.43,215.85,73,53,5
2026-06-21,SKU_013,20,STORE_01,0,0,Sunny,24.0,Groceries,63.38,95.43,292,53,8
2026-06-21,SKU_014,20,STORE_02,0,0,Sunny,24.0,Groceries,114.03,157.27,120,69,7
2026-06-21,SKU_015,16,STORE_03,0,0,Sunny,24.0,Home & Kitchen,28.9,40.43,190,49,3
2026-06-21,SKU_016,33,STORE_02,0,0,Sunny,24.0,Home & Kitchen,66.47,120.94,211,98,3
2026-06-21,SKU_017,71,STORE_02,0,0,Sunny,24.0,Electronics,97.91,176.78,209,72,3
2026-06-21,SKU_018,36,STORE_03,0,0,Sunny,24.0,Groceries,129.16,218.5,226,56,14
2026-06-21,SKU_019,15,STORE_02,0,0,Sunny,24.0,Apparel,107.94,154.53,202,92,8
2026-06-21,SKU_020,21,STORE_01,0,0,Sunny,24.0,Apparel,91.87,157.08,203,69,8
2026-06-22,SKU_001,26,STORE_01,0,0,Clear,25.2,Groceries,89.11,173.34,225,59,3
2026-06-22,SKU_002,32,STORE_02,0,0,Clear,25.2,Groceries,93.67,139.52,92,48,10
2026-06-22,SKU_003,18,STORE_01,0,0,Clear,25.2,Apparel,76.77,144.31,39,57,13
2026-06-22,SKU_004,14,STORE_01,0,0,Clear,25.2,Apparel,50.71,93.58,178,31,14
2026-06-22,SKU_005,9,STORE_03,0,0,Clear,25.2,Home & Kitchen,144.78,283.08,13,91,9
2026-06-22,SKU_006,25,STORE_01,0,0,Clear,25.2,Home & Kitchen,34.27,61.62,116,37,13
2026-06-22,SKU_007,11,STORE_03,0,0,Clear,25.2,Groceries,63.35,111.77,59,50,13
2026-06-22,SKU_008,22,STORE_03,0,0,Clear,25.2,Apparel,77.29,104.6,103,100,13
2026-06-22,SKU_009,24,STORE_03,0,0,Clear,25.2,Electronics,13.65,22.2,97,26,5
2026-06-22,SKU_010,10,STORE_03,0,0,Clear,25.2,Apparel,54.66,105.41,220,66,9
2026-06-22,SKU_011,16,STORE_02,0,0,Clear,25.2,Home & Kitchen,41.13,78.19,257,73,13
2026-06-22,SKU_012,23,STORE_02,0,0,Clear,25.2,Home & Kitchen,138.43,215.85,73,53,5
2026-06-22,SKU_013,27,STORE_03,0,0,Clear,25.2,Groceries,63.38,95.43,292,53,8
2026-06-22,SKU_014,23,STORE_01,0,0,Clear,25.2,Groceries,114.03,157.27,120,69,7
2026-06-22,SKU_015,7,STORE_03,0,0,Clear,25.2,Home & Kitchen,28.9,40.43,190,49,3
2026-06-22,SKU_016,16,STORE_01,0,0,Clear,25.2,Home & Kitchen,66.47,120.94,211,98,3
2026-06-22,SKU_017,17,STORE_01,0,0,Clear,25.2,Electronics,97.91,176.78,209,72,3
2026-06-22,SKU_018,35,STORE_03,0,0,Clear,25.2,Groceries,129.16,218.5,226,56,14
2026-06-22,SKU_019,20,STORE_01,0,0,Clear,25.2,Apparel,107.94,154.53,202,92,8
2026-06-22,SKU_020,26,STORE_02,0,0,Clear,25.2,Apparel,91.87,157.08,203,69,8
2026-06-23,SKU_001,20,STORE_02,0,0,Rainy,29.1,Groceries,89.11,173.34,225,59,3
2026-06-23,SKU_002,15,STORE_01,0,0,Rainy,29.1,Groceries,93.67,139.52,92,48,10
2026-06-23,SKU_003,26,STORE_01,0,0,Rainy,29.1,Apparel,76.77,144.31,39,57,13
2026-06-23,SKU_004,23,STORE_03,0,0,Rainy,29.1,Apparel,50.71,93.58,178,31,14
2026-06-23,SKU_005,0,STORE_03,0,0,Rainy,29.1,Home & Kitchen,144.78,283.08,13,91,9
2026-06-23,SKU_006,23,STORE_02,0,0,Rainy,29.1,Home & Kitchen,34.27,61.62,116,37,13
2026-06-23,SKU_007,13,STORE_01,0,0,Rainy,29.1,Groceries,63.35,111.77,59,50,13
2026-06-23,SKU_008,26,STORE_01,0,0,Rainy,29.1,Apparel,77.29,104.6,103,100,13
2026-06-23,SKU_009,10,STORE_03,0,0,Rainy,29.1,Electronics,13.65,22.2,97,26,5
2026-06-23,SKU_010,7,STORE_03,0,0,Rainy,29.1,Apparel,54.66,105.41,220,66,9
2026-06-23,SKU_011,19,STORE_03,0,0,Rainy,29.1,Home & Kitchen,41.13,78.19,257,73,13
2026-06-23,SKU_012,16,STORE_03,0,0,Rainy,29.1,Home & Kitchen,138.43,215.85,73,53,5
2026-06-23,SKU_013,14,STORE_01,0,0,Rainy,29.1,Groceries,63.38,95.43,292,53,8
2026-06-23,SKU_014,9,STORE_02,0,0,Rainy,29.1,Groceries,114.03,157.27,120,69,7
2026-06-23,SKU_015,21,STORE_02,0,0,Rainy,29.1,Home & Kitchen,28.9,40.43,190,49,3
2026-06-23,SKU_016,19,STORE_01,0,0,Rainy,29.1,Home & Kitchen,66.47,120.94,211,98,3
2026-06-23,SKU_017,9,STORE_03,0,0,Rainy,29.1,Electronics,97.91,176.78,209,72,3
2026-06-23,SKU_018,21,STORE_03,0,0,Rainy,29.1,Groceries,129.16,218.5,226,56,14
2026-06-23,SKU_019,26,STORE_03,0,0,Rainy,29.1,Apparel,107.94,154.53,202,92,8
2026-06-23,SKU_020,24,STORE_02,0,0,Rainy,29.1,Apparel,91.87,157.08,203,69,8
2026-06-24,SKU_001,7,STORE_02,1,30,Rainy,31.5,Groceries,89.11,173.34,225,59,3
2026-06-24,SKU_002,26,STORE_02,1,30,Rainy,31.5,Groceries,93.67,139.52,92,48,10
2026-06-24,SKU_003,13,STORE_02,1,30,Rainy,31.5,Apparel,76.77,144.31,39,57,13
2026-06-24,SKU_004,10,STORE_03,1,30,Rainy,31.5,Apparel,50.71,93.58,178,31,14
2026-06-24,SKU_005,19,STORE_01,1,30,Rainy,31.5,Home & Kitchen,144.78,283.08,13,91,9
2026-06-24,SKU_006,20,STORE_02,1,30,Rainy,31.5,Home & Kitchen,34.27,61.62,116,37,13
2026-06-24,SKU_007,30,STORE_03,1,30,Rainy,31.5,Groceries,63.35,111.77,59,50,13
2026-06-24,SKU_008,21,STORE_02,1,30,Rainy,31.5,Apparel,77.29,104.6,103,100,13
2026-06-24,SKU_009,5,STORE_01,1,30,Rainy,31.5,Electronics,13.65,22.2,97,26,5
2026-06-24,SKU_010,9,STORE_01,1,30,Rainy,31.5,Apparel,54.66,105.41,220,66,9
2026-06-24,SKU_011,20,STORE_03,1,30,Rainy,31.5,Home & Kitchen,41.13,78.19,257,73,13
2026-06-24,SKU_012,23,STORE_03,1,30,Rainy,31.5,Home & Kitchen,138.43,215.85,73,53,5
2026-06-24,SKU_013,20,STORE_02,1,30,Rainy,31.5,Groceries,63.38,95.43,292,53,8
2026-06-24,SKU_014,23,STORE_03,1,30,Rainy,31.5,Groceries,114.03,157.27,120,69,7
2026-06-24,SKU_015,20,STORE_02,1,30,Rainy,31.5,Home & Kitchen,28.9,40.43,190,49,3
2026-06-24,SKU_016,24,STORE_03,1,30,Rainy,31.5,Home & Kitchen,66.47,120.94,211,98,3
2026-06-24,SKU_017,19,STORE_03,1,30,Rainy,31.5,Electronics,97.91,176.78,209,72,3
2026-06-24,SKU_018,26,STORE_02,1,30,Rainy,31.5,Groceries,129.16,218.5,226,56,14
2026-06-24,SKU_019,8,STORE_01,1,30,Rainy,31.5,Apparel,107.94,154.53,202,92,8
2026-06-24,SKU_020,12,STORE_02,1,30,Rainy,31.5,Apparel,91.87,157.08,203,69,8
2026-06-25,SKU_001,18,STORE_03,0,0,Clear,24.9,Groceries,89.11,173.34,225,59,3
2026-06-25,SKU_002,14,STORE_02,0,0,Clear,24.9,Groceries,93.67,139.52,92,48,10
2026-06-25,SKU_003,7,STORE_01,0,0,Clear,24.9,Apparel,76.77,144.31,39,57,13
2026-06-25,SKU_004,15,STORE_03,0,0,Clear,24.9,Apparel,50.71,93.58,178,31,14
2026-06-25,SKU_005,10,STORE_01,0,0,Clear,24.9,Home & Kitchen,144.78,283.08,13,91,9
2026-06-25,SKU_006,20,STORE_03,0,0,Clear,24.9,Home & Kitchen,34.27,61.62,116,37,13
2026-06-25,SKU_007,23,STORE_02,0,0,Clear,24.9,Groceries,63.35,111.77,59,50,13
2026-06-25,SKU_008,21,STORE_02,0,0,Clear,24.9,Apparel,77.29,104.6,103,100,13
2026-06-25,SKU_009,10,STORE_02,0,0,Clear,24.9,Electronics,13.65,22.2,97,26,5
2026-06-25,SKU_010,18,STORE_01,0,0,Clear,24.9,Apparel,54.66,105.41,220,66,9
2026-06-25,SKU_011,66,STORE_02,0,0,Clear,24.9,Home & Kitchen,41.13,78.19,257,73,13
2026-06-25,SKU_012,24,STORE_03,0,0,Clear,24.9,Home & Kitchen,138.43,215.85,73,53,5
2026-06-25,SKU_013,13,STORE_02,0,0,Clear,24.9,Groceries,63.38,95.43,292,53,8
2026-06-25,SKU_014,12,STORE_03,0,0,Clear,24.9,Groceries,114.03,157.27,120,69,7
2026-06-25,SKU_015,12,STORE_01,0,0,Clear,24.9,Home & Kitchen,28.9,40.43,190,49,3
2026-06-25,SKU_016,9,STORE_01,0,0,Clear,24.9,Home & Kitchen,66.47,120.94,211,98,3
2026-06-25,SKU_017,17,STORE_03,0,0,Clear,24.9,Electronics,97.91,176.78,209,72,3
2026-06-25,SKU_018,10,STORE_02,0,0,Clear,24.9,Groceries,129.16,218.5,226,56,14
2026-06-25,SKU_019,25,STORE_03,0,0,Clear,24.9,Apparel,107.94,154.53,202,92,8
2026-06-25,SKU_020,23,STORE_01,0,0,Clear,24.9,Apparel,91.87,157.08,203,69,8
2026-06-26,SKU_001,10,STORE_03,1,20,Sunny,23.2,Groceries,89.11,173.34,225,59,3
2026-06-26,SKU_002,11,STORE_01,1,20,Sunny,23.2,Groceries,93.67,139.52,92,48,10
2026-06-26,SKU_003,3,STORE_02,1,20,Sunny,23.2,Apparel,76.77,144.31,39,57,13
2026-06-26,SKU_004,14,STORE_03,1,20,Sunny,23.2,Apparel,50.71,93.58,178,31,14
2026-06-26,SKU_005,22,STORE_03,1,20,Sunny,23.2,Home & Kitchen,144.78,283.08,13,91,9
2026-06-26,SKU_006,16,STORE_01,1,20,Sunny,23.2,Home & Kitchen,34.27,61.62,116,37,13
2026-06-26,SKU_007,28,STORE_03,1,20,Sunny,23.2,Groceries,63.35,111.77,59,50,13
2026-06-26,SKU_008,10,STORE_03,1,20,Sunny,23.2,Apparel,77.29,104.6,103,100,13
2026-06-26,SKU_009,8,STORE_02,1,20,Sunny,23.2,Electronics,13.65,22.2,97,26,5
2026-06-26,SKU_010,21,STORE_03,1,20,Sunny,23.2,Apparel,54.66,105.41,220,66,9
2026-06-26,SKU_011,3,STORE_01,1,20,Sunny,23.2,Home & Kitchen,41.13,78.19,257,73,13
2026-06-26,SKU_012,18,STORE_03,1,20,Sunny,23.2,Home & Kitchen,138.43,215.85,73,53,5
2026-06-26,SKU_013,6,STORE_03,1,20,Sunny,23.2,Groceries,63.38,95.43,292,53,8
2026-06-26,SKU_014,17,STORE_03,1,20,Sunny,23.2,Groceries,114.03,157.27,120,69,7
2026-06-26,SKU_015,6,STORE_03,1,20,Sunny,23.2,Home & Kitchen,28.9,40.43,190,49,3
2026-06-26,SKU_016,28,STORE_03,1,20,Sunny,23.2,Home & Kitchen,66.47,120.94,211,98,3
2026-06-26,SKU_017,12,STORE_02,1,20,Sunny,23.2,Electronics,97.91,176.78,209,72,3
2026-06-26,SKU_018,26,STORE_01,1,20,Sunny,23.2,Groceries,129.16,218.5,226,56,14
2026-06-26,SKU_019,30,STORE_03,1,20,Sunny,23.2,Apparel,107.94,154.53,202,92,8
2026-06-26,SKU_020,4,STORE_03,1,20,Sunny,23.2,Apparel,91.87,157.08,203,69,8
2026-06-27,SKU_001,16,STORE_03,0,0,Clear,26.7,Groceries,89.11,173.34,225,59,3
2026-06-27,SKU_002,28,STORE_01,0,0,Clear,26.7,Groceries,93.67,139.52,92,48,10
2026-06-27,SKU_003,10,STORE_02,0,0,Clear,26.7,Apparel,76.77,144.31,39,57,13
2026-06-27,SKU_004,16,STORE_02,0,0,Clear,26.7,Apparel,50.71,93.58,178,31,14
2026-06-27,SKU_005,39,STORE_02,0,0,Clear,26.7,Home & Kitchen,144.78,283.08,13,91,9
2026-06-27,SKU_006,18,STORE_01,0,0,Clear,26.7,Home & Kitchen,34.27,61.62,116,37,13
2026-06-27,SKU_007,13,STORE_01,0,0,Clear,26.7,Groceries,63.35,111.77,59,50,13
2026-06-27,SKU_008,32,STORE_01,0,0,Clear,26.7,Apparel,77.29,104.6,103,100,13
2026-06-27,SKU_009,6,STORE_03,0,0,Clear,26.7,Electronics,13.65,22.2,97,26,5
2026-06-27,SKU_010,30,STORE_02,0,0,Clear,26.7,Apparel,54.66,105.41,220,66,9
2026-06-27,SKU_011,31,STORE_03,0,0,Clear,26.7,Home & Kitchen,41.13,78.19,257,73,13
2026-06-27,SKU_012,0,STORE_01,0,0,Clear,26.7,Home & Kitchen,138.43,215.85,73,53,5
2026-06-27,SKU_013,19,STORE_01,0,0,Clear,26.7,Groceries,63.38,95.43,292,53,8
2026-06-27,SKU_014,2,STORE_02,0,0,Clear,26.7,Groceries,114.03,157.27,120,69,7
2026-06-27,SKU_015,36,STORE_02,0,0,Clear,26.7,Home & Kitchen,28.9,40.43,190,49,3
2026-06-27,SKU_016,24,STORE_02,0,0,Clear,26.7,Home & Kitchen,66.47,120.94,211,98,3
2026-06-27,SKU_017,30,STORE_03,0,0,Clear,26.7,Electronics,97.91,176.78,209,72,3
2026-06-27,SKU_018,67,STORE_03,0,0,Clear,26.7,Groceries,129.16,218.5,226,56,14
2026-06-27,SKU_019,17,STORE_02,0,0,Clear,26.7,Apparel,107.94,154.53,202,92,8
2026-06-27,SKU_020,33,STORE_01,0,0,Clear,26.7,Apparel,91.87,157.08,203,69,8
2026-06-28,SKU_001,31,STORE_02,0,0,Sunny,32.5,Groceries,89.11,173.34,225,59,3
2026-06-28,SKU_002,21,STORE_02,0,0,Sunny,32.5,Groceries,93.67,139.52,92,48,10
2026-06-28,SKU_003,23,STORE_03,0,0,Sunny,32.5,Apparel,76.77,144.31,39,57,13
2026-06-28,SKU_004,18,STORE_02,0,0,Sunny,32.5,Apparel,50.71,93.58,178,31,14
2026-06-28,SKU_005,12,STORE_03,0,0,Sunny,32.5,Home & Kitchen,144.78,283.08,13,91,9
2026-06-28,SKU_006,31,STORE_02,0,0,Sunny,32.5,Home & Kitchen,34.27,61.62,116,37,13
2026-06-28,SKU_007,36,STORE_03,0,0,Sunny,32.5,Groceries,63.35,111.77,59,50,13
2026-06-28,SKU_008,28,STORE_03,0,0,Sunny,32.5,Apparel,77.29,104.6,103,100,13
2026-06-28,SKU_009,9,STORE_01,0,0,Sunny,32.5,Electronics,13.65,22.2,97,26,5
2026-06-28,SKU_010,59,STORE_03,0,0,Sunny,32.5,Apparel,54.66,105.41,220,66,9
2026-06-28,SKU_011,5,STORE_02,0,0,Sunny,32.5,Home & Kitchen,41.13,78.19,257,73,13
2026-06-28,SKU_012,10,STORE_03,0,0,Sunny,32.5,Home & Kitchen,138.43,215.85,73,53,5
2026-06-28,SKU_013,18,STORE_03,0,0,Sunny,32.5,Groceries,63.38,95.43,292,53,8
2026-06-28,SKU_014,10,STORE_02,0,0,Sunny,32.5,Groceries,114.03,157.27,120,69,7
2026-06-28,SKU_015,36,STORE_01,0,0,Sunny,32.5,Home & Kitchen,28.9,40.43,190,49,3
2026-06-28,SKU_016,24,STORE_01,0,0,Sunny,32.5,Home & Kitchen,66.47,120.94,211,98,3
2026-06-28,SKU_017,35,STORE_03,0,0,Sunny,32.5,Electronics,97.91,176.78,209,72,3
2026-06-28,SKU_018,32,STORE_02,0,0,Sunny,32.5,Groceries,129.16,218.5,226,56,14
2026-06-28,SKU_019,32,STORE_03,0,0,Sunny,32.5,Apparel,107.94,154.53,202,92,8
2026-06-28,SKU_020,30,STORE_03,0,0,Sunny,32.5,Apparel,91.87,157.08,203,69,8
2026-06-29,SKU_001,16,STORE_03,1,30,Clear,27.9,Groceries,89.11,173.34,225,59,3
2026-06-29,SKU_002,11,STORE_02,1,30,Clear,27.9,Groceries,93.67,139.52,92,48,10
2026-06-29,SKU_003,19,STORE_01,1,30,Clear,27.9,Apparel,76.77,144.31,39,57,13
2026-06-29,SKU_004,19,STORE_01,1,30,Clear,27.9,Apparel,50.71,93.58,178,31,14
2026-06-29,SKU_005,82,STORE_01,1,30,Clear,27.9,Home & Kitchen,144.78,283.08,13,91,9
2026-06-29,SKU_006,27,STORE_01,1,30,Clear,27.9,Home & Kitchen,34.27,61.62,116,37,13
2026-06-29,SKU_007,13,STORE_03,1,30,Clear,27.9,Groceries,63.35,111.77,59,50,13
2026-06-29,SKU_008,17,STORE_03,1,30,Clear,27.9,Apparel,77.29,104.6,103,100,13
2026-06-29,SKU_009,8,STORE_03,1,30,Clear,27.9,Electronics,13.65,22.2,97,26,5
2026-06-29,SKU_010,6,STORE_01,1,30,Clear,27.9,Apparel,54.66,105.41,220,66,9
2026-06-29,SKU_011,20,STORE_02,1,30,Clear,27.9,Home & Kitchen,41.13,78.19,257,73,13
2026-06-29,SKU_012,27,STORE_02,1,30,Clear,27.9,Home & Kitchen,138.43,215.85,73,53,5
2026-06-29,SKU_013,2,STORE_02,1,30,Clear,27.9,Groceries,63.38,95.43,292,53,8
2026-06-29,SKU_014,31,STORE_02,1,30,Clear,27.9,Groceries,114.03,157.27,120,69,7
2026-06-29,SKU_015,24,STORE_01,1,30,Clear,27.9,Home & Kitchen,28.9,40.43,190,49,3
2026-06-29,SKU_016,26,STORE_02,1,30,Clear,27.9,Home & Kitchen,66.47,120.94,211,98,3
2026-06-29,SKU_017,29,STORE_02,1,30,Clear,27.9,Electronics,97.91,176.78,209,72,3
2026-06-29,SKU_018,23,STORE_03,1,30,Clear,27.9,Groceries,129.16,218.5,226,56,14
2026-06-29,SKU_019,5,STORE_03,1,30,Clear,27.9,Apparel,107.94,154.53,202,92,8
2026-06-29,SKU_020,6,STORE_03,1,30,Clear,27.9,Apparel,91.87,157.08,203,69,8
2026-06-30,SKU_001,23,STORE_02,0,0,Rainy,15.1,Groceries,89.11,173.34,225,59,3
2026-06-30,SKU_002,2,STORE_02,0,0,Rainy,15.1,Groceries,93.67,139.52,92,48,10
2026-06-30,SKU_003,15,STORE_02,0,0,Rainy,15.1,Apparel,76.77,144.31,39,57,13
2026-06-30,SKU_004,20,STORE_03,0,0,Rainy,15.1,Apparel,50.71,93.58,178,31,14
2026-06-30,SKU_005,14,STORE_02,0,0,Rainy,15.1,Home & Kitchen,144.78,283.08,13,91,9
2026-06-30,SKU_006,19,STORE_01,0,0,Rainy,15.1,Home & Kitchen,34.27,61.62,116,37,13
2026-06-30,SKU_007,85,STORE_02,0,0,Rainy,15.1,Groceries,63.35,111.77,59,50,13
2026-06-30,SKU_008,17,STORE_01,0,0,Rainy,15.1,Apparel,77.29,104.6,103,100,13
2026-06-30,SKU_009,29,STORE_01,0,0,Rainy,15.1,Electronics,13.65,22.2,97,26,5
2026-06-30,SKU_010,71,STORE_02,0,0,Rainy,15.1,Apparel,54.66,105.41,220,66,9
2026-06-30,SKU_011,24,STORE_02,0,0,Rainy,15.1,Home & Kitchen,41.13,78.19,257,73,13
2026-06-30,SKU_012,21,STORE_01,0,0,Rainy,15.1,Home & Kitchen,138.43,215.85,73,53,5
2026-06-30,SKU_013,0,STORE_02,0,0,Rainy,15.1,Groceries,63.38,95.43,292,53,8
2026-06-30,SKU_014,13,STORE_03,0,0,Rainy,15.1,Groceries,114.03,157.27,120,69,7
2026-06-30,SKU_015,21,STORE_01,0,0,Rainy,15.1,Home & Kitchen,28.9,40.43,190,49,3
2026-06-30,SKU_016,19,STORE_03,0,0,Rainy,15.1,Home & Kitchen,66.47,120.94,211,98,3
2026-06-30,SKU_017,14,STORE_02,0,0,Rainy,15.1,Electronics,97.91,176.78,209,72,3
2026-06-30,SKU_018,19,STORE_02,0,0,Rainy,15.1,Groceries,129.16,218.5,226,56,14
2026-06-30,SKU_019,29,STORE_03,0,0,Rainy,15.1,Apparel,107.94,154.53,202,92,8
2026-06-30,SKU_020,25,STORE_02,0,0,Rainy,15.1,Apparel,91.87,157.08,203,69,8
2026-07-01,SKU_001,22,STORE_03,0,0,Sunny,15.7,Groceries,89.11,173.34,225,59,3
2026-07-01,SKU_002,8,STORE_02,0,0,Sunny,15.7,Groceries,93.67,139.52,92,48,10
2026-07-01,SKU_003,32,STORE_03,0,0,Sunny,15.7,Apparel,76.77,144.31,39,57,13
2026-07-01,SKU_004,22,STORE_02,0,0,Sunny,15.7,Apparel,50.71,93.58,178,31,14
2026-07-01,SKU_005,26,STORE_03,0,0,Sunny,15.7,Home & Kitchen,144.78,283.08,13,91,9
2026-07-01,SKU_006,18,STORE_01,0,0,Sunny,15.7,Home & Kitchen,34.27,61.62,116,37,13
2026-07-01,SKU_007,28,STORE_01,0,0,Sunny,15.7,Groceries,63.35,111.77,59,50,13
2026-07-01,SKU_008,9,STORE_01,0,0,Sunny,15.7,Apparel,77.29,104.6,103,100,13
2026-07-01,SKU_009,9,STORE_03,0,0,Sunny,15.7,Electronics,13.65,22.2,97,26,5
2026-07-01,SKU_010,10,STORE_02,0,0,Sunny,15.7,Apparel,54.66,105.41,220,66,9
2026-07-01,SKU_011,26,STORE_01,0,0,Sunny,15.7,Home & Kitchen,41.13,78.19,257,73,13
2026-07-01,SKU_012,24,STORE_03,0,0,Sunny,15.7,Home & Kitchen,138.43,215.85,73,53,5
2026-07-01,SKU_013,17,STORE_01,0,0,Sunny,15.7,Groceries,63.38,95.43,292,53,8
2026-07-01,SKU_014,13,STORE_01,0,0,Sunny,15.7,Groceries,114.03,157.27,120,69,7
2026-07-01,SKU_015,13,STORE_02,0,0,Sunny,15.7,Home & Kitchen,28.9,40.43,190,49,3
2026-07-01,SKU_016,87,STORE_02,0,0,Sunny,15.7,Home & Kitchen,66.47,120.94,211,98,3
2026-07-01,SKU_017,19,STORE_01,0,0,Sunny,15.7,Electronics,97.91,176.78,209,72,3
2026-07-01,SKU_018,25,STORE_01,0,0,Sunny,15.7,Groceries,129.16,218.5,226,56,14
2026-07-01,SKU_019,5,STORE_03,0,0,Sunny,15.7,Apparel,107.94,154.53,202,92,8
2026-07-01,SKU_020,16,STORE_01,0,0,Sunny,15.7,Apparel,91.87,157.08,203,69,8
2026-07-02,SKU_001,8,STORE_01,0,0,Stormy,15.3,Groceries,89.11,173.34,225,59,3
2026-07-02,SKU_002,25,STORE_01,0,0,Stormy,15.3,Groceries,93.67,139.52,92,48,10
2026-07-02,SKU_003,14,STORE_03,0,0,Stormy,15.3,Apparel,76.77,144.31,39,57,13
2026-07-02,SKU_004,7,STORE_01,0,0,Stormy,15.3,Apparel,50.71,93.58,178,31,14
2026-07-02,SKU_005,21,STORE_03,0,0,Stormy,15.3,Home & Kitchen,144.78,283.08,13,91,9
2026-07-02,SKU_006,16,STORE_03,0,0,Stormy,15.3,Home & Kitchen,34.27,61.62,116,37,13
2026-07-02,SKU_007,19,STORE_01,0,0,Stormy,15.3,Groceries,63.35,111.77,59,50,13
2026-07-02,SKU_008,24,STORE_02,0,0,Stormy,15.3,Apparel,77.29,104.6,103,100,13
2026-07-02,SKU_009,12,STORE_01,0,0,Stormy,15.3,Electronics,13.65,22.2,97,26,5
2026-07-02,SKU_010,19,STORE_03,0,0,Stormy,15.3,Apparel,54.66,105.41,220,66,9
2026-07-02,SKU_011,18,STORE_02,0,0,Stormy,15.3,Home & Kitchen,41.13,78.19,257,73,13
2026-07-02,SKU_012,30,STORE_01,0,0,Stormy,15.3,Home & Kitchen,138.43,215.85,73,53,5
2026-07-02,SKU_013,9,STORE_01,0,0,Stormy,15.3,Groceries,63.38,95.43,292,53,8
2026-07-02,SKU_014,25,STORE_01,0,0,Stormy,15.3,Groceries,114.03,157.27,120,69,7
2026-07-02,SKU_015,17,STORE_03,0,0,Stormy,15.3,Home & Kitchen,28.9,40.43,190,49,3
2026-07-02,SKU_016,11,STORE_02,0,0,Stormy,15.3,Home & Kitchen,66.47,120.94,211,98,3
2026-07-02,SKU_017,9,STORE_03,0,0,Stormy,15.3,Electronics,97.91,176.78,209,72,3
2026-07-02,SKU_018,17,STORE_03,0,0,Stormy,15.3,Groceries,129.16,218.5,226,56,14
2026-07-02,SKU_019,24,STORE_01,0,0,Stormy,15.3,Apparel,107.94,154.53,202,92,8
2026-07-02,SKU_020,27,STORE_01,0,0,Stormy,15.3,Apparel,91.87,157.08,203,69,8
2026-07-03,SKU_001,30,STORE_02,0,0,Sunny,18.8,Groceries,89.11,173.34,225,59,3
2026-07-03,SKU_002,23,STORE_01,0,0,Sunny,18.8,Groceries,93.67,139.52,92,48,10
2026-07-03,SKU_003,20,STORE_01,0,0,Sunny,18.8,Apparel,76.77,144.31,39,57,13
2026-07-03,SKU_004,31,STORE_03,0,0,Sunny,18.8,Apparel,50.71,93.58,178,31,14
2026-07-03,SKU_005,17,STORE_03,0,0,Sunny,18.8,Home & Kitchen,144.78,283.08,13,91,9
2026-07-03,SKU_006,11,STORE_03,0,0,Sunny,18.8,Home & Kitchen,34.27,61.62,116,37,13
2026-07-03,SKU_007,27,STORE_01,0,0,Sunny,18.8,Groceries,63.35,111.77,59,50,13
2026-07-03,SKU_008,0,STORE_02,0,0,Sunny,18.8,Apparel,77.29,104.6,103,100,13
2026-07-03,SKU_009,7,STORE_01,0,0,Sunny,18.8,Electronics,13.65,22.2,97,26,5
2026-07-03,SKU_010,28,STORE_02,0,0,Sunny,18.8,Apparel,54.66,105.41,220,66,9
2026-07-03,SKU_011,21,STORE_01,0,0,Sunny,18.8,Home & Kitchen,41.13,78.19,257,73,13
2026-07-03,SKU_012,7,STORE_03,0,0,Sunny,18.8,Home & Kitchen,138.43,215.85,73,53,5
2026-07-03,SKU_013,6,STORE_01,0,0,Sunny,18.8,Groceries,63.38,95.43,292,53,8
2026-07-03,SKU_014,16,STORE_02,0,0,Sunny,18.8,Groceries,114.03,157.27,120,69,7
2026-07-03,SKU_015,30,STORE_03,0,0,Sunny,18.8,Home & Kitchen,28.9,40.43,190,49,3
2026-07-03,SKU_016,10,STORE_03,0,0,Sunny,18.8,Home & Kitchen,66.47,120.94,211,98,3
2026-07-03,SKU_017,22,STORE_02,0,0,Sunny,18.8,Electronics,97.91,176.78,209,72,3
2026-07-03,SKU_018,13,STORE_01,0,0,Sunny,18.8,Groceries,129.16,218.5,226,56,14
2026-07-03,SKU_019,7,STORE_03,0,0,Sunny,18.8,Apparel,107.94,154.53,202,92,8
2026-07-03,SKU_020,14,STORE_01,0,0,Sunny,18.8,Apparel,91.87,157.08,203,69,8
2026-07-04,SKU_001,24,STORE_01,0,0,Stormy,22.1,Groceries,89.11,173.34,225,59,3
2026-07-04,SKU_002,35,STORE_01,0,0,Stormy,22.1,Groceries,93.67,139.52,92,48,10
2026-07-04,SKU_003,27,STORE_01,0,0,Stormy,22.1,Apparel,76.77,144.31,39,57,13
2026-07-04,SKU_004,33,STORE_03,0,0,Stormy,22.1,Apparel,50.71,93.58,178,31,14
2026-07-04,SKU_005,13,STORE_02,0,0,Stormy,22.1,Home & Kitchen,144.78,283.08,13,91,9
2026-07-04,SKU_006,26,STORE_01,0,0,Stormy,22.1,Home & Kitchen,34.27,61.62,116,37,13
2026-07-04,SKU_007,5,STORE_02,0,0,Stormy,22.1,Groceries,63.35,111.77,59,50,13
